country name,country code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.633490689,5.746321517,5.114390697,6.487385656,5.550461422,5.918478876,4.418993649,6.017229632,5.672819832,3.389923746,3.864954313,5.473939431,6.275996124,1.150861598,0.185948315,4.944083251,3.950011859,4.24700835,4.09044549,1.304693204,1.901989601,0.081508649,2.856211627,4.57237968,3.67391121,3.176045392,3.492756224,4.816695339,3.841784146,2.909922812,1.298505521,1.684199388,1.137740286,2.861557517,2.751723347,2.828678109,3.453004422,2.493854451,3.340744966,4.047918788,1.548325254,1.566393522,2.206796939,3.43629733,2.855848575,3.224587968,2.880448121,0.46165389,-3.474180722,3.021019595,1.914784302,1.369750789,1.467703922,1.733451326
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,1.794498026,1.603316485,3.397367828,11.34354927,9.20682658,7.293239626,10.61176392,12.27992236,2.415095209,0.492108264,16.16415348,11.72584641,8.260933334,11.55677043,10.10832216,9.260793121,2.94978653,5.977013262,9.973803278,0.757022127,11.05602672,13.39848564,8.511670053,2.277089409,3.830411823,5.70192708,6.234983835,6.201102557,6.035983365,2.373829791,4.258471364,5.099647418,-5.882643006,2.506671669,7.663485913,0.560802766,1.65665506,3.056328301,8.700095212,7.388143132,7.032583323,6.464748708,2.127864186,-2.45911375,6.767610559,4.814675724,1.700302663,3.072174041,2.501239094
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.855659321,5.764846041,3.580436708,5.416645571,9.037156489,5.373842271,5.977542858,6.598183245,0.655438847,3.62672094,3.995003607,5.762304882,7.869852503,-1.227641731,2.130681763,10.50069306,10.38388909,10.00570129,4.66442082,0.668480796,2.53320223,-1.391216432,-0.924352309,4.345691194,4.188233695,0.722676854,6.03139002,4.609852686,4.325852759,0.096880396,3.252033819,5.624295813,6.230032036,-1.303257181,4.062976116,3.595249724,4.993718608,2.901585416,-1.889534893,5.748148174,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.085214961
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.134434009,7.213224282,3.555270315,3.656244786,4.065198488,3.157229738,2.070924931,3.307877697,4.695747444,4.17090412,4.183926208,1.961182445,3.036283744,5.628466992,2.31942739,3.866544118,3.941453354,2.509793283,0.035220524,-0.489935405,4.228972791,1.397791743,0.587977418,1.258667645,1.862229123,3.055279913,3.052416188,0.964554803,1.881779834,-1.149944277,0.581652923,-0.990036108,0.283585721,0.320852373,4.714931404,5.583236087,4.302243313,3.672602843,3.052130193,2.594378408,4.240173317,3.508190818,4.451935415,5.497505512,6.109318087,5.919878495,6.408041279,5.845307163,4.216981654,5.658781747,4.610167484,5.55436252,5.618970497,5.791440709
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.873698253,6.645474107,1.861880909,-0.935499992,3.767496172,3.434404365,5.246474529,5.557907035,4.082810688,4.163840897,4.785120878,5.15000498,2.0533655,-7.383783,-1.701249763,-0.281262662,-2.187429172,-1.063921096,-0.360434269
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.696522905,0.875239923,-1.042697313,-0.261498231,0.362430598,-3.511333077,1.791686574,2.252992255,3.343279015,0.843944329,3.083247688,-5.497792337,5.523737754,2.885096051,4.247935032,2.74985019
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064180345,-0.576108517,2.947154557,1.489525475,0.043237525,3.425011684,4.209822706,3.244162858,4.227410248,3.849141606,4.480838685,3.843903617,4.937714375,4.354623581,3.806359977,0.42581997,0.839345785,-6.55907806,0.743197936,1.757501673,-1.688895103,1.889768022,3.67222002
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.10491537,1.909660225,-2.253036563,3.451465796,0.947080215,2.850428259,1.124996921,12.03417845,7.477385929,8.152095969,6.99736404,7.882697752,9.776163879,8.256876028,6.183428952,5.988146459,8.636465156,9.20555751,7.092622175,8.724998928,8.148190997,1.104073701,8.44990772,7.172151983,3.477538794,5.964516381,5.30000314,6.355678747,9.084714336,9.001573222,8.927796145,7.220501604,7.254075412,7.540066679,8.396358045,7.642786284,4.699872542,-13.12672393,0.791129836,4.920064597,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.579211168,5.024664957
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604987887,0.787296104,2.568276022,4.00366464,4.280900474,7.715996458,8.581528171,13.50925874,13.69321623,5.338364279,5.376166334,5.868974884,6.327778883,5.2,5.9,7.7,7.5,,,,,,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742532,2.931127737,5.994353262,7.452950122,-2.635770112,-0.05532877,7.825963033,3.387929174,6.539700298,5.157229736,1.642930383,-0.553301313,3.295521136,1.18533626,9.149912014,1.663103637,7.254764585,5.712532089,-5.238182703,6.735821528,6.006203623,3.475733241,7.288892902,3.820737855,5.254299224,4.77656417,3.965355634,9.627782919,5.947343329,5.533454563,1.056831432,5.482396022,4.750776219,6.658924067,7.574491841,7.549522248,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381475,7.922936613,9.284831507,9.263958898,9.801360337,3.890957062,8.479786622,10.25996299,6.63835345,5.081417925,6.899217233,7.286253239
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.469888073,6.489808338,4.721428369,4.260229093,5.656645585,1.394808118,8.211300289,7.186728668,3.073036235,3.079329058,3.325215983,2.283468329,-0.24430117,4.354372489,3.08561493,-0.428330464,4.663091081,5.2174142,5.813919646,8.46652798,1.929639512,3.34327422,2.692609176,5.755826972,9.634422303,9.269006856,11.17799966,8.913179803,10.76204293,10.22875255,5.833502806,5.936680162,3.842196192,4.40513207,6.334125561,6.309729023,5.542750825,-2.162410157,-5.63836661,0.398613832,2.588084299,0.151117554,1.434302453,5.199368895
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.39091835,7.90926793,7.042075229,8.475228249,17.03571152,11.50240728,11.2528031,14.40418268,15.51665891,10.92760163,13.70158299,14.49901585,7.441681612,5.801050848,-0.326216241,18.26043563,-2.773577692,-12.84085667,-12.02076025,-21.59964935,-5.696787233,23.17124554,11.08671685,-7.139850499,1.867649933,-9.784905578,-0.172107688,-6.08199662,6.132115677,13.59492644,12.71614844,3.29798192,-1.471011482,-1.698286119,2.401044552,6.350526019,1.350399274,2.08001178,2.002696233,5.845527476,2.392172712,8.07882928,8.639298397,4.336665979,4.208690356,5.704251918,9.116167365,0.923695792,2.314710619,6.577374352,3.749690486,-6.608687255,-1.911575057,4.343343402
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.24418646,4.544357064,5.374552533,3.735303787,4.418755565,16.11336735,12.49066467,17.17510373,1.899959394,17.05696466,20.86925543,24.75372685,-0.72872751,3.433978031,-13.0733124,-1.485241697,1.453896263,4.647590574,9.305281391,-0.019036937,-3.118535215,57.81782835,-64.04710697,32.5922112,30.28982949,3.854532449,2.120021498,11.02078564,21.23793613,34.85709513,17.58226601,1.406474812,2.305316984,-6.900180223,-33.10083802,54.15777462,4.400617192,10.15819958,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,6.572160298,-2.118268061
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.084661946,8.313712744,10.28338287,9.916544014,7.371729299,8.735933476,-1.267261863,-5.474906346,2.374588027,7.456560032,13.06083765,6.177334445,6.806009704,5.706292146,0.64615508,5.95936751,8.822277252,6.016714598,4.860582385,5.747920705,4.265007105,2.154566235,-2.151161702,4.129118234,3.292841386,6.270541957,8.545939755,-0.089726032,0.258439856,1.169370334,-0.223525511,-3.373894145,1.313449468,3.608857925,0.11658371,4.785062433,4.913189617,6.520021855,4.163206319,4.723636719,3.762633493,0.45335828,2.741825062,8.220327655,5.960358031,4.20637027,9.492910314,1.478781618,-4.681171587,-3.588668391,1.98812081,1.182931611,3.895970473,1.826660454
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.20388574,10.15611721,10.69571292,7.937191952,9.093965707,-0.079644887,2.995020174,16.2419569,13.56570346,7.307329649,11.22428383,13.66083897,3.342543123,6.840258303,3.318343379,1.315853905,-0.007967137,4.821514287,6.28479865,6.8712927,5.14785828,1.808836462,3.510820939,0.903754759,3.447822563,4.791433173,7.187687237,2.024141174,0.869138096,6.835469807,7.699379032,5.627795104,5.556872152,6.931825878,6.6,6.157496051,4.082162986,4.251809192,3.737087569,8.942023062,0.241579639,-0.068274778,1.177134261,5.114051717,4.389914718,5.801808363,6.135078996,3.059407048,1.268661904,5.517022935,5.030189584,2.87991428,3.25118147,2.554423053
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.310502429,1.818107983,3.690485754,7.125862296,5.500141126,-2.090162917,7.125385163,2.560500795,3.240139793,5.95915945,3.430016374,0.844227637,0.413585655,1.169203498,3.22585238,2.798085725,2.859971892,3.191960619,4.194377268,3.388383513,1.985774901,1.538447551,0.834275471,-0.852805753,2.151023642,2.886836742,1.286841726,1.8358741,1.617189226,1.561116008,3.710149687,1.772804793,0.250778363,0.152649208,1.583269861,0.949616237,2.006404926,1.47412116,-1.049820233,-5.481380161,1.710581858,0.586819403,-2.817938597,-1.747412985,-0.443878226
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.72230904,-4.425210552,-1.488944185,1.723211104,-0.603505605,0.547910509,0.687750718
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,24.30957216,6.509946267,21.00411821,9.120068139,19.01174969,4.707515069,7.385024588,1.990395284,8.640643951,3.456390535,7.014158032,2.895607697,-1.852106645,-13.45211468,0.97375649,1.823896404,18.67243878,4.632533803,4.984121132,6.180241574,2.085493441,3.288739136,2.996113628,3.408516773,4.239817478,5.27137064,5.792385509,4.163751728,8.562737394,8.163780219,8.093331161,8.175719022,7.23240848,5.47658105,2.336830301,2.560808799,2.651203349,2.829210769,3.096330275
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,-1.023789343,4.698992042,8.413547255,8.032599975,-1.225239828,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.176843956,3.376608296,3.060738036,4.463899016,6.333356889,2.831076641,4.107427064,7.146693707,5.370152519,5.572398299,3.324340775,0.819029859,0.17106272,0.863578244,1.942343422,2.610054629,1.595628588,-2.003147834,-0.199337319,2.257495302,0.355461715,0.289548451,1.685111722,2.360730113,1.302728144,1.692904245,2.192186233,-1.041636034,-5.526976489,4.652030154,-0.452724839,1.753689775,1.613366906,-0.1045
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000003,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.800000002,9.3,9.6,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.5,5,6,4.4
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.774634904,9.457358742,8.778340216,4.964467288,2.009094171,14.7285664,3.361232032,7.98268997,7.959224456,-4.655446914,22.17389193,17.08242935,5.896580215,4.065617347,0.882203178,2.153964497,9.453797849,6.912493547,7.615226042,5.591976207,3.773544197,1.506478254,1.309050242,1.755216977,4.30056182,7.177555391,5.937107446,6.20318382,4.690348768,4.192050974,1.438346791,-0.79949396,0.353197256,2.632784519,4.406216526,4.146839267,0.47490192,3.290213723,2.305388596,0.599695392,3.779906496,0.54685953,2.932475546,5.104299776,5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.402277064,6.11161346,4.554912438,5.687231313,5.328057786
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968548,13.2000301,2.789750904,5.702796669,-7.851065819,-13.88870881,-15.45932456,-20.08515883,-5.423821885,7.084502419,9.915168402,2.121835252,3.655789406,5.426673766,5.321584347,-0.017353042,7.030296039,7.026859686,-0.175548166,3.102898691,8.542874896,8.401615957,2.8862947,-0.471566848,5.956274377,-0.088150193,10.91546938,3.603036144
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.099464508,6.442902796,5.412339379,5.619792925,5.00903275,11.90975793,8.766785439,8.038631629,6.687880848,8.505898789,10.34052873,13.25008556,10.77108716,10.21257181,6.691577475,0.086696959,5.963078575,7.069569946,7.261322743,7.480003653,7.071525352
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.290060344,12.07922685,20.90988292,45.30275362,5.344419884,-26.76823252,-4.612629567,1.05959334,-11.58499423,-44.4441071,-3.470842193,6.78662002,8.983463785,-1.222231681,-4.612519279,1.556508352,-3.062763073,18.24323438,-8.558701589,2.133305113,-4.317698321,3.183016991,3.475882336,4.895947901,-0.9702499,6.116431585,5.570566095,10.98150547,0.149539683,9.506586095,0.703251456,0.577604814,4.03025063,3.172490639,-0.174077721,-4.507931358,7.51644384,2.754238139,-0.665021325,-0.500317782,2.740007765,2.810013544,2.97279334,3.7
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,4.380354458,7.474313064,8.280041867,1.126760226,0.474282125,1.245881874,8.622168306,8.614195189,10.58358512,6.349358797,9.509020983,5.645919193,4.890816341,-2.14835973,4.277277034,7.00537557,5.313150738,5.752817747,5.886166181,6.896330235,-0.667309143,3.388499105,5.018927797,4.978157191,1.83858797,-2.548811423,4.605144277,9.258697024,5.885213676,2.832380958,4.128683688,-5.598328101,-3.227010925,1.695115944,-1.225697239,5.820111758,6.895092535
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.936341931,2.458360659,9.531721026,7.561239115,5.19013987,12.69999988,6.100038124,11.69981062,14.10007248,12.868532,10.44122457,6.51083942,14.78751649,9.381908188,7.33744578,13.45565142,11.81775501,10.29758717,8.389703142,-1.890737169,7.404048825,8.291307176,12.18200656,9.859071009,7.470965225,12.23979753,12.26600846,11.66040806,6.752062742,9.297330585,9.712888661,5.765237321,6.329394213,8.771892964,8.930624243,7.185916566,5.766740748,-5.713897734,10.73058969,8.831278205,4.525319497,7.432433614,2.933207053,4.899851507,3.92368744,5.176133982,5.463406088,2.829214457,0.707518483,6.496785169,3.681704667,2.292382426,2.896220054,3.310147565
Kosovo,KSV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.97391784,-0.700948289,5.980145596,2.612126758,6.033229748,4.503031756,7.286082986,2.644818653,3.341665533,3.309574839,4.619578328,2.808457654,3.440464709,1.218533857
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,12.31556112,2.380541166,9.355455835,2.735418635,3.181749609,7.671405977,4.401129175,-4.810750872,-9.552721906,-8.000088326,9.098076499,-0.103370273,7.359335593,13.914124,-20.61552521,-19.02970303,-12.31483711,10.41418846,5.239900363,-4.257718792,8.565233495,8.142556264,-10.0496666,25.8951771,,,,33.99046707,8.436165768,4.858291224,0.605126978,2.473325247,3.662055103,-1.789009463,4.694581988,0.729026414,3.000000009,17.32000038,10.7621943,10.07595099,7.52024923,5.991661246,2.479843833,-7.076102616,-2.367061944,9.628436082,6.626388081,1.149038847,-1.622033474
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.987061759,5.362800093,4.436846117,7.503922132,4.927374222,5.412104633,5.2065724,8.697002086,6.08506491,7.353622915,6.98173781,9.226794026,9.817552975,7.105132741,5.162813234,6.587582463,4.092768358,5.652849578,7.047855566,7.724782016,2.491171363,0.131921633,-3.206140906,4.208234456,4.540559666,2.609789514,3.104288544,0.551465373,2.998464237,0.89761076,2.487639801,1.703926859,3.917382095,5.091929592,0.431549945,3.742886417,4.972227637,2.3822416,1.30996574,4.457808121,0.761248923,1.917489699,1.728360573,4.986350444,3.65685002,5.009134103,5.099467889,3.605675487,-1.638323665,6.057501713,4.288187795,3.219517228,2.846603325,1.744647532
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963948,4.885133261,-1.425792382,-2.01020105,14.19063663,6.704578688,4.296563641,5.559857768,5.912556556,8.159018531,7.031254328,6.928323725,6.872091273,3.967608091,7.306376073,5.798782326,5.751412882,5.918749073,6.066996905,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.024211032,8.471097672,7.515270123
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.45111821,26.53316009,38.2007091,4.499936955,6.997966118,8.003148048,6.53494563,5.136503876,-2.286786101,3.592643299,-0.453074266,1.34406653,3.953516126,3.373876548,3.23739038,7.478802317,2.702340944,1.602773165,9.4040866,9.098076674,10.30091265,7.996086279,2.004586303,2.2,0.9,2
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.439985421,1.344606077,2.274460637,5.151961324,4.793786277,7.702655981,6.745790859,4.768871689,7.28847301,6.663192709,4.90483027,4.140495641,-2.255975198,4.753200336,-3.468589489,5.310734074,1.587984567,4.816220628,3.26481969,-4.09836407,-2.136750115,-2.432937247,-1.896852815,-2.1073157,-0.843318159,-1.6785981,-1.001600753,-2.041898168,-26.66844934,-51.03086495,-14.22521176,-35.08568109,-32.9753915,-21.7623498,-4.266211604,12.12121212,106.2798092,30.20813102,21.74144788,28.61593335,2.918717298,3.762764999,-30.14522252,2.620605256,5.28197573,8.043162022,9.534892858,7.146939285,5.300099075,6.099944692,8.199998146,7.99445127,8.703875016,0.701141636
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679213293,-1.762878168,-0.958849381,13.01600108,4.461629982,11.87072893,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,104.4867889,-13.55238921,-24
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.510228806,-10.82161841,4.250887256,23.50208859,-5.807721046,14.87722043,1.935040369,12.16776045,9.063725681,23.54489174,2.677944572,7.021715029,2.572962106,1.421181592,3.28784338,5.417235317,0.403655445,6.353149719,2.358586863,4.420562002,-3.228761803,0.045405165,4.783465553,8.215291505,-0.787011779,8.222634829,0.621412899,2.793276853,-0.453632841,-1.716772429,0.701817188,-1.05627146,0.138580863,0.456089138
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.269811491,4.627730779,3.082464614,7.93601896,5.50133541,4.361985373,4.56598032,7.675971067,6.048923305,6.514804571,6.263551761,7.065625448,8.075701482,6.180211833,3.764229813,5.622090107,4.704527547,4.468864989,6.96691863,6.392707382,1.518502195,-0.802637144,-2.697832954,3.927693165,3.16507475,3.395230568,3.267497823,0.909489524,1.683456124,1.069626197,3.710618131,3.147020273,3.915793452,4.69858187,0.820491148,3.810125195,5.354676958,2.591524168,0.461869548,3.856520766,0.831208877,0.353454075,1.883330094,5.788632348,4.410636838,5.354997627,5.277965574,3.495857993,-1.57583397,5.655109934,4.53209028,3.08700328,2.766587533,1.334636036
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,1.50014108,1.450050428,1.834843661,1.713497101,3.823643804,4.346802451,2.711343476,2.376894402,0.770605374,1.709027229,0.838735424,1.935817002,1.877565329,4.734303387,5.326327103,4.951150086,4.102320439,4.272958726,3.971524073,5.733282724,4.240451622,5.371643379,6.543065873,7.150390627,6.491382475,7.411309107,6.320183949,4.568575087,5.599562594,4.143349485,5.459369666,5.208105848,5.766550601
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.974853353,1.439564587,2.513473001,3.50289635,2.998058184,3.761211925,1.419553913,0.270848523,0.054488569,-3.945620958,-0.566725605,1.802040067,3.771901387,6.195968975,3.542917991,3.12653704,3.373494091,1.843171394,4.802481193,2.893511044,3.475872196,6.207240843,6.609031903,5.627948297,6.675448031,5.489128872,5.167413575,6.714957543,6.479959868,6.696936853,5.761754901,6.315991905
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.669222008,1.669219563,1.669225644,1.669222506,1.669232277,4.75867204,4.758677091,4.758676835,4.758671481,4.758672524,4.814820214,-1.590106881,0.538599942,4.28570942,7.020554489,4,9.230767982,5.633798309,4.491985305,2.252870971,1.801168977,3.608293936,4.332100221,6.866145963,5.875552199,6.905300734,7.225135037,7.761262133,10.41092416,3.220190998,-0.733091477,-0.993919345,-1.937566245,3.039173512,4.828074952,8.644969847,3.325962956,1.798087686,-1.157481822,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019562,2.516748582,3.906489058,2.536964176,5.023798063,6.439015065,5.801104841,7.716811634,3.846634267,1.306901107,-0.41048031,7.057387186,3.845844485,6.126219481,3.335108474,5.100602939,5.65383846,6.403541156,5.84603266,5.699521568,4.141507109,4.813978258,5.099155883,4.999397125,4.355549409,1.725610666,2.472693,2.299295878,6.399999999,4.600000001,4.399999991,6.900000005,5.600000003,5.499999999,3.799999996,6.405415966,4.698397162,4.300572628,6,-1.545372866,3.964656494,5.940269077,5.445061279,6.241748044,7.668291898,6.79682612,5.950088146,3.538912053,8.015959406,8.404701706,9.144576757,3.395721879,4.457926406
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.922424516,3.777031488,4.760132736,6.46939948,1.276887146,1.347260447,3.193488294,4.751421367,7.135330181,7.189905924,4.092492297,1.95619064,4.801453797,5.135249472,5.281050014,5.483165794,6.571727966,4.835385771,1.185846955,5.250063172,3.565035153,3.004760709,4.355184292,2.789979792,3.858860934,3.278249371,2.901735651,6.348214834,4.983379339,3.556925598,1.215042596,2.223070885,2.151823494,3.003815548,4.749660936,5.812410407,3.74448495,1.488978077,4.736650231,4.203362387,4.373886598,3.835013288,6.281222372,7.88243457,6.798514727,7.440276324,7.695760954,4.542805168,5.049730071,7.515742839,5.469489932,4.881925241,5.751147349,5.678872733
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.601787663,4.042205445,6.024155119,7.536986536,5.429438623,5.162235037,4.193210426,6.510637506,7.408666847,7.944155962,5.967051152,6.718757248,7.204412599,6.046298613,4.89283589,6.649328321,4.080473976,4.224716539,3.986439095,4.932434788,3.178097889,2.883840194,1.497480691,4.670828596,4.740506083,3.235062346,4.440432133,3.995962588,3.591842417,3.521914762,2.069372275,3.403731359,4.684932527,4.595535686,4.425264899,5.97901231,5.094392417,2.915023079,3.495228557,5.398359158,3.384981299,4.760008074,5.52601226,7.601411018,7.011743775,7.944400997,8.49532735,5.508828527,3.41434029,7.904102991,6.069852232,5.216817279,5.24830833,4.846961092
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.864797762,15.33181249,10.6150724,8.251116828,2.154104509,-0.405521492,10.91206343,-0.36711932,1.547534831,2.177072196,5.113719446,-0.2027104,26.40488006,10.98008912,-13.51349626,11.04912943,21.80903331,18.31687593,2.893918885,-2.744780244,0.694639418,2.556801642,2.307952153,4.948747253,2.558076041,5.503874508,0.001434714,8.556676965,5.47663699,5.644185268,3.904703464,7.255418076,3.330596412,5.345593245,1.997569724,5.213676363,4.085488249,1.743989365,0.402031682,5.140339514,4.22920334,0.532376117,4.691154436,2.291777907,2.704500225,4.307444107,4.733465098,5.733473897,3.357932789,7.891144168,4.04854461,4.993621287,4.461031071,3.639082752
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.149958426,8.293228719,7.467176003,-1.134642895,3.83166714,6.524430875,6.760749533,10.53856477,6.550083027,7.727407918,7.406444355,11.08695439,2.628077961,-14.81416332,1.639819649,6.044910029,3.835604582,3.544744983,3.032469985
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,1.759933831,2.667237141,6.598191908,8.312677455,4.212467214,-6.571370639,2.534331226,1.569777033,4.074971206,2.345609021,0.840882743,-0.550950832,1.131297148,2.989076679,6.186939325,2.791706298,9.983934823,3.950978418,8.46328278,9.798061418,5.319931719,8.644190981,1.819652317,4.200648156,3.820921199,1.432200423,1.515151272,5.937770956,6.491304425,8.420360543,8.441852354,2.152855377,3.620782281,1.397642591,4.411116963,3.216432925,5.110594745,8.395647185,-0.843120826,-5.376988795,5.676656248,2.565685444,-0.847072985,4.346679537,4.069293381
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.354026475,8.992916588,6.533236884,2.621478464,5.40086984,6.457260341,7.111753025,8.424604182,8.341507485,10.70157261,11.90219148,9.96049931,-3.597639193,-14.34892637,-3.78028072,6.211500744,4.005234456,3.021631081,2.359205218
